 Q (1/Ang),Yb-Yb,Yb-Ti,Yb-Sn,Yb-O ,Ti-Ti,Ti-Sn,Ti-O ,Sn-Sn,Sn-O ,O-O  
  35.13000 ,     0.161962046403969E-02 ,    -0.171178745527129E-01 ,     0.115940478950101E-02 ,     0.899002867723502E-03 ,    -0.895336534577623E-01 ,    -0.383224144375452E-01 ,    -0.188429698928246E-01 ,    -0.117403468137993E-01 ,     0.328363915948879E-03 ,     0.784304256532403E-02 , 
  35.14000 ,     0.551263905272139E-02 ,    -0.171586734804681E-01 ,     0.570478818009220E-02 ,     0.514322643451749E-02 ,    -0.994341825014067E-01 ,    -0.444084214031930E-01 ,    -0.160083117675954E-01 ,    -0.143808185526433E-01 ,     0.555833698421889E-02 ,     0.821434609163428E-02 , 
  35.15000 ,     0.879516834506190E-02 ,    -0.164734228959577E-01 ,     0.101516682619819E-01 ,     0.893883076806729E-02 ,    -0.948070941240653E-01 ,    -0.434282768597498E-01 ,    -0.127206132546693E-01 ,    -0.142546691439652E-01 ,     0.111437079069751E-01 ,     0.829464734555729E-02 , 
  35.16000 ,     0.111293004219950E-01 ,    -0.152988548852075E-01 ,     0.138210507766222E-01 ,     0.117725043847497E-01 ,    -0.753454212672584E-01 ,    -0.351692843303405E-01 ,    -0.982078926165224E-02 ,    -0.110449248919012E-01 ,     0.160033237600933E-01 ,     0.823459619478429E-02 , 
  35.17000 ,     0.123593181152945E-01 ,    -0.139140002059737E-01 ,     0.161819129585217E-01 ,     0.133129921404524E-01 ,    -0.434768735074492E-01 ,    -0.207391659980924E-01 ,    -0.806299920002814E-02 ,    -0.501063241306164E-02 ,     0.192089622893310E-01 ,     0.819454555298129E-02 , 
  35.18000 ,     0.125385791447638E-01 ,    -0.125941642787285E-01 ,     0.169591109027685E-01 ,     0.134684693053372E-01 ,    -0.411337990474294E-02 ,    -0.246860671936218E-02 ,    -0.792179868871553E-02 ,     0.300722023310266E-02 ,     0.201986928741607E-01 ,     0.829717024718216E-02 , 
  35.19000 ,     0.119198440576867E-01 ,    -0.115687388480559E-01 ,     0.161863955879706E-01 ,     0.123967562693704E-01 ,     0.361399557744593E-01 ,     0.164505470430628E-01 ,    -0.947077291062875E-02 ,     0.117089464386173E-01 ,     0.189052157207863E-01 ,     0.859477555351683E-02 , 
  35.20000 ,     0.109104690122671E-01 ,    -0.109900159071278E-01 ,     0.141922006288230E-01 ,     0.104671529048936E-01 ,     0.701823981925463E-01 ,     0.325332928918896E-01 ,    -0.123632648712160E-01 ,     0.195699277205571E-01 ,     0.157684818699495E-01 ,     0.905946590308752E-02 , 
  35.21000 ,     0.999984692438067E-02 ,    -0.109176287313152E-01 ,     0.115212665929018E-01 ,     0.818260081678102E-02 ,     0.917899694352475E-01 ,     0.426677291240001E-01 ,    -0.159197437480150E-01 ,     0.251395930110449E-01 ,     0.116297120843535E-01 ,     0.959772161316836E-02 , 
  35.22000 ,     0.967125033412653E-02 ,    -0.113199033360710E-01 ,     0.880995742139067E-02 ,     0.607876186198473E-02 ,     0.968805722393069E-01 ,     0.447435859612628E-01 ,    -0.192992258247899E-01 ,     0.273429484137192E-01 ,     0.753237776762170E-02 ,     0.100840914881743E-01 , 
  35.23000 ,     0.103130169928281E-01 ,    -0.120899999461408E-01 ,     0.664378459317853E-02 ,     0.462078189316171E-02 ,     0.843997338381262E-01 ,     0.381082386144636E-01 ,    -0.217108571576323E-01 ,     0.257183798646314E-01 ,     0.447784929796491E-02 ,     0.104034876944517E-01 , 
  35.24000 ,     0.121443433958517E-01 ,    -0.130719916811120E-01 ,     0.542963886500157E-02 ,     0.411819541524121E-02 ,     0.566253325224490E-01 ,     0.237467104981948E-01 ,    -0.226116893394134E-01 ,     0.205368810283087E-01 ,     0.319390218429210E-02 ,     0.104893438043013E-01 , 
  35.25000 ,     0.151687203685868E-01 ,    -0.140905332398701E-01 ,     0.531158598080603E-02 ,     0.467384023811109E-02 ,     0.188069195112578E-01 ,     0.413759421762492E-02 ,    -0.218403606751792E-01 ,     0.127721569317001E-01 ,     0.397063154042757E-02 ,     0.103462299728939E-01 , 
  35.26000 ,     0.191635803817799E-01 ,    -0.149777900004336E-01 ,     0.614868742182949E-02 ,     0.617494851831433E-02 ,    -0.218053833665966E-01 ,    -0.171953461108644E-01 ,    -0.196528680358027E-01 ,     0.392299576760603E-02 ,     0.660156719734975E-02 ,     0.100500186416089E-01 , 
  35.27000 ,     0.237087260884098E-01 ,    -0.155927496364705E-01 ,     0.755865363833002E-02 ,     0.832556450291893E-02 ,    -0.573562042464855E-01 ,    -0.363507102563569E-01 ,    -0.166516647240061E-01 ,    -0.427821897488041E-02 ,     0.104421122023437E-01 ,     0.972512334140529E-02 , 
  35.28000 ,     0.282495467507379E-01 ,    -0.158305147438076E-01 ,     0.901573378486026E-02 ,     0.107111264767141E-01 ,    -0.809242884458915E-01 ,    -0.498025753262029E-01 ,    -0.136265588255316E-01 ,    -0.102113287790364E-01 ,     0.145691911523225E-01 ,     0.950494180299759E-02 , 
  35.29000 ,     0.321850021882809E-01 ,    -0.156220327558574E-01 ,     0.997876693099856E-02 ,     0.128802046431356E-01 ,    -0.878904040975872E-01 ,    -0.550853369092557E-01 ,    -0.113483783278849E-01 ,    -0.126961091224939E-01 ,     0.180020927941181E-01 ,     0.948662257028851E-02 , 
  35.30000 ,     0.349659064894217E-01 ,    -0.149272340545184E-01 ,     0.100187162077480E-01 ,     0.144261273543460E-01 ,    -0.768502489456480E-01 ,    -0.512691252223892E-01 ,    -0.103683910546911E-01 ,    -0.112323283916187E-01 ,     0.199306767261145E-01 ,     0.969326772949985E-02 , 
  35.31000 ,     0.361869839873291E-01 ,    -0.137260883271027E-01 ,     0.891579653274912E-02 ,     0.150528041761690E-01 ,    -0.498819641382740E-01 ,    -0.391278903399018E-01 ,    -0.108749626776562E-01 ,    -0.610085926120670E-02 ,     0.198965887799780E-01 ,     0.100550996942777E-01 , 
  35.32000 ,     0.356569188432848E-01 ,    -0.120122668272182E-01 ,     0.670421137014269E-02 ,     0.146138313875907E-01 ,    -0.121124411190427E-01 ,    -0.209667541922300E-01 ,    -0.126442894629151E-01 ,     0.169583984360090E-02 ,     0.178857874923399E-01 ,     0.104163220833470E-01 , 
  35.33000 ,     0.334341193581351E-01 ,    -0.979287235996680E-02 ,     0.365554095350511E-02 ,     0.131206219922133E-01 ,     0.293264040147240E-01 ,    -0.146905515512736E-03 ,    -0.150979814702611E-01 ,     0.106411148767083E-01 ,     0.143131814276812E-01 ,     0.105676173486807E-01 , 
  35.34000 ,     0.298216221194262E-01 ,    -0.709538881178617E-02 ,     0.206759289739447E-03 ,     0.107221789492490E-01 ,     0.667327067724239E-01 ,     0.195905345811074E-01 ,    -0.174529202297379E-01 ,     0.190149948061398E-01 ,     0.990680553400091E-02 ,     0.102972155625637E-01 , 
  35.35000 ,     0.253215119509940E-01 ,    -0.398021824582844E-02 ,    -0.314794408393367E-02 ,     0.766464363650291E-02 ,     0.933620129290883E-01 ,     0.348593997603813E-01 ,    -0.189251375225816E-01 ,     0.252423607994825E-01 ,     0.552309897262142E-02 ,     0.944809529949345E-02 , 
  35.36000 ,     0.205562221609966E-01 ,    -0.554674096032236E-03 ,    -0.597408171872317E-02 ,     0.424176756526988E-02 ,     0.104731814942428E+00 ,     0.432700401814089E-01 ,    -0.189354968544285E-01 ,     0.282049628678534E-01 ,     0.194060152183813E-02 ,     0.796659800218562E-02 , 
  35.37000 ,     0.161698584273486E-01 ,     0.301719504425716E-02 ,    -0.799365564344821E-02 ,     0.747534095410805E-03 ,     0.994394760311962E-01 ,     0.438484955203977E-01 ,    -0.172642835074325E-01 ,     0.274526264856343E-01 ,    -0.316935441904634E-03 ,     0.592922981848676E-02 , 
  35.38000 ,     0.127262038366041E-01 ,     0.651456425258001E-02 ,    -0.913864328543661E-02 ,    -0.256038727159071E-02 ,     0.793365891153796E-01 ,     0.371544968181987E-01 ,    -0.141146276934357E-01 ,     0.232716697815855E-01 ,    -0.108604801723724E-02 ,     0.353940126033841E-02 , 
  35.39000 ,     0.106206525536024E-01 ,     0.967352546926858E-02 ,    -0.954931927290653E-02 ,    -0.548190064099115E-02 ,     0.490412603891662E-01 ,     0.250855223932473E-01 ,    -0.100677746972063E-01 ,     0.165999108669498E-01 ,    -0.574862199301797E-03 ,     0.109312213604569E-02 , 
  35.40000 ,     0.100208554285244E-01 ,     0.122154283214680E-01 ,    -0.951960271147846E-02 ,    -0.788063808063304E-02 ,     0.149092916925655E-01 ,     0.104210244087210E-01 ,    -0.594073625176062E-02 ,     0.881062149033336E-02 ,     0.718324104762595E-03 ,    -0.107957561713429E-02 , 
  35.41000 ,     0.108457779067873E-01 ,     0.138870124727848E-01 ,    -0.940490038344754E-02 ,    -0.967895884583592E-02 ,    -0.163045562548815E-01 ,    -0.378602305175213E-02 ,    -0.258182926050524E-02 ,     0.141508864076865E-02 ,     0.215451687850848E-02 ,    -0.268442978865805E-02 , 
  35.42000 ,     0.127860957824158E-01 ,     0.145058608682109E-01 ,    -0.951713385728577E-02 ,    -0.108477241117796E-01 ,    -0.388064199466426E-01 ,    -0.148352298964619E-01 ,    -0.655679283404383E-03 ,    -0.425078507149260E-02 ,     0.313061407185064E-02 ,    -0.352769944403809E-02 , 
  35.43000 ,     0.153616341806542E-01 ,     0.140021690755014E-01 ,    -0.100345353957973E-01 ,    -0.113966140201719E-01 ,    -0.488616990617209E-01 ,    -0.208901854395514E-01 ,    -0.472323003513279E-03 ,    -0.728932730424245E-02 ,     0.323672745820711E-02 ,    -0.356037152405436E-02 , 
  35.44000 ,     0.180052180140125E-01 ,     0.124471159178749E-01 ,    -0.109497029174595E-01 ,    -0.113687254485696E-01 ,    -0.454161608519204E-01 ,    -0.212743274230477E-01 ,    -0.190425714881404E-02 ,    -0.740026226805963E-02 ,     0.235439804209636E-02 ,    -0.289089535330921E-02 , 
  35.45000 ,     0.201580012074985E-01 ,     0.100596053697697E-01 ,    -0.120693907711908E-01 ,    -0.108401006976003E-01 ,    -0.301349659441872E-01 ,    -0.165027896742621E-01 ,    -0.441332424994033E-02 ,    -0.490749879231673E-02 ,     0.672433118624969E-03 ,    -0.176284198948690E-02 , 
  35.46000 ,     0.213598313319946E-01 ,     0.718671187033626E-02 ,    -0.130661224597316E-01 ,    -0.992176988469766E-02 ,    -0.688398640713087E-02 ,    -0.806226516677790E-02 ,    -0.718170561354618E-02 ,    -0.654518557108653E-03 ,    -0.138076948728233E-02 ,    -0.502179993048157E-03 , 
  35.47000 ,     0.213196964111558E-01 ,     0.425818837289677E-02 ,    -0.135683177698840E-01 ,    -0.875988088018678E-02 ,     0.192039664692310E-01 ,     0.199433716039541E-02 ,    -0.931496522066112E-02 ,     0.420248968107950E-02 ,    -0.326764366329263E-02 ,     0.553905971409732E-03 , 
  35.48000 ,     0.199554236315715E-01 ,     0.172088913246353E-02 ,    -0.132655961981367E-01 ,    -0.752923394462360E-02 ,     0.428538708501140E-01 ,     0.115348865906658E-01 ,    -0.100667061448372E-01 ,     0.845411377163130E-02 ,    -0.449784150081976E-02 ,     0.113033038160226E-02 , 
  35.49000 ,     0.173976914241987E-01 ,    -0.362651625295169E-04 ,    -0.120017737801031E-01 ,    -0.641718274383426E-02 ,     0.597119134366094E-01 ,     0.188018983838348E-01 ,    -0.902863006426699E-02 ,     0.110915699709357E-01 ,    -0.476771813565958E-02 ,     0.107275482678797E-02 , 
  35.50000 ,     0.139598988254406E-01 ,    -0.753201951653130E-03 ,    -0.983086608931855E-02 ,    -0.559796626755341E-02 ,     0.671245858848038E-01 ,     0.227342191507679E-01 ,    -0.623813086278425E-02 ,     0.115012889453773E-01 ,    -0.404532597468546E-02 ,     0.378322694120096E-03 , 
  35.51000 ,     0.100812602818188E-01 ,    -0.351567155579617E-03 ,    -0.702047297889508E-02 ,    -0.520118285690145E-02 ,     0.644879085226912E-01 ,     0.230952052654863E-01 ,    -0.217595465801530E-02 ,     0.956276083246897E-02 ,    -0.257843951726889E-02 ,    -0.808058993964366E-03 , 
  35.52000 ,     0.625459310332087E-02 ,     0.104185722606947E-02 ,    -0.400001716378590E-02 ,    -0.528117692417171E-02 ,     0.531270779898497E-01 ,     0.203959199412176E-01 ,     0.234617057413744E-02 ,     0.563565245292286E-02 ,    -0.824016447576014E-03 ,    -0.223022812932756E-02 , 
  35.53000 ,     0.295196219822374E-02 ,     0.310757079353930E-02 ,    -0.126519835289040E-02 ,    -0.579555448929943E-02 ,     0.357755049902982E-01 ,     0.156514902528298E-01 ,     0.638054778828005E-02 ,     0.447361457425600E-03 ,     0.681360794411312E-03 ,    -0.358072153657179E-02 , 
  35.54000 ,     0.560478373236575E-03 ,     0.538136486847089E-02 ,     0.738739772324374E-03 ,    -0.660025374954909E-02 ,     0.158085141578622E-01 ,     0.100463365705829E-01 ,     0.907307623183535E-02 ,    -0.508676666326071E-02 ,     0.147467026469873E-02 ,    -0.456953779465304E-02 , 
  35.55000 ,    -0.662529013839878E-03 ,     0.733075603581402E-02 ,     0.172655395195602E-02 ,    -0.746555170596192E-02 ,    -0.356804607855300E-02 ,     0.460103812117883E-02 ,     0.987056435333401E-02 ,    -0.100658785504330E-01 ,     0.130144577676013E-02 ,    -0.498543290968660E-02 , 
  35.56000 ,    -0.610245216115872E-03 ,     0.844686653902997E-02 ,     0.164812821514096E-02 ,    -0.811270663724609E-02 ,    -0.199789119970002E-01 ,    -0.730938760350405E-04 ,     0.865445709411872E-02 ,    -0.137824822791472E-01 ,     0.195428041637225E-03 ,    -0.473582809273442E-02 , 
  35.57000 ,     0.676803789959341E-03 ,     0.833532401150581E-02 ,     0.709798430253842E-03 ,    -0.826574063669179E-02 ,    -0.322460163846521E-01 ,    -0.387346353688755E-02 ,     0.576794504782569E-02 ,    -0.158405428297457E-01 ,    -0.151976246154677E-02 ,    -0.385710309120094E-02 , 
  35.58000 ,     0.303336136299113E-02 ,     0.678944253321325E-02 ,    -0.664837961711784E-03 ,    -0.770850186749663E-02 ,    -0.403994067009031E-01 ,    -0.714261120718124E-02 ,     0.192997477284831E-02 ,    -0.161924440718944E-01 ,    -0.330898207761005E-02 ,    -0.249460197043041E-02 , 
  35.59000 ,     0.620417452730175E-02 ,     0.383192548080408E-02 ,    -0.192689148369763E-02 ,    -0.633483099973643E-02 ,    -0.453646646153385E-01 ,    -0.104684920081576E-01 ,    -0.194216575014410E-02 ,    -0.150947200176910E-01 ,    -0.456472715577205E-02 ,    -0.859166517758527E-03 , 
  35.60000 ,     0.988258876313098E-02 ,    -0.282936047534287E-03 ,    -0.252645992145914E-02 ,    -0.418015035066918E-02 ,    -0.484395828546478E-01 ,    -0.144110644597552E-01 ,    -0.495730452824173E-02 ,    -0.130012106206439E-01 ,    -0.477147337799275E-02 ,     0.827444572453246E-03 , 
  35.61000 ,     0.137456763306471E-01 ,    -0.510722405666500E-02 ,    -0.204080483279381E-02 ,    -0.142617503245926E-02 ,    -0.507212803768217E-01 ,    -0.192361373319592E-01 ,    -0.646592364022609E-02 ,    -0.104252675126207E-01 ,    -0.365232547217036E-02 ,     0.238365631538368E-02 , 
  35.62000 ,     0.174809786884709E-01 ,    -0.100706301013323E-01 ,    -0.276777967108753E-03 ,     0.162394597365314E-02 ,    -0.526503603448470E-01 ,    -0.247345665620252E-01 ,    -0.621325036626278E-02 ,    -0.780717409857263E-02 ,    -0.125898839327377E-02 ,     0.370267681431969E-02 , 
  35.63000 ,     0.208031057878169E-01 ,    -0.145718952020366E-01 ,     0.267637874325497E-02 ,     0.459617398430995E-02 ,    -0.538011128776784E-01 ,    -0.301817867082165E-01 ,    -0.439219298426147E-02 ,    -0.541855863310251E-02 ,     0.201987026076658E-02 ,     0.476248181558275E-02 , 
  35.64000 ,     0.234615191564310E-01 ,    -0.180737838691551E-01 ,     0.645634585304018E-02 ,     0.711194387143938E-02 ,    -0.529766921289086E-01 ,    -0.344554059968140E-01 ,    -0.158363053749183E-02 ,    -0.332391980908035E-02 ,     0.553612263749761E-02 ,     0.560998768295520E-02 , 
  35.65000 ,     0.252430797202880E-01 ,    -0.201846187677656E-01 ,     0.104973538494756E-01 ,     0.885657746714554E-02 ,    -0.485839859293681E-01 ,    -0.362867079109292E-01 ,     0.140015666500537E-02 ,    -0.140372863499453E-02 ,     0.852780379080830E-02 ,     0.632531309428996E-02 , 
  35.66000 ,     0.259738633853828E-01 ,    -0.207124057202747E-01 ,     0.141445456757378E-01 ,     0.963517794169680E-02 ,    -0.391860277375280E-01 ,    -0.345859287360970E-01 ,     0.372888925086786E-02 ,     0.572059371597036E-03 ,     0.102974415598260E-01 ,     0.697744511855711E-02 , 
  35.67000 ,     0.255241896275142E-01 ,    -0.196832168758003E-01 ,     0.167874586926638E-01 ,     0.940402996750484E-02 ,    -0.240796101741909E-01 ,    -0.287600934996559E-01 ,     0.477036861197390E-02 ,     0.284309029885012E-02 ,     0.103789079204218E-01 ,     0.758494251674340E-02 , 
  35.68000 ,     0.238189944532703E-01 ,    -0.173225643575419E-01 ,     0.179830328214874E-01 ,     0.827098175875963E-02 ,    -0.373475157533656E-02 ,    -0.189412274223036E-01 ,     0.425458850652140E-02 ,     0.555874724963435E-02 ,     0.865103868368901E-02 ,     0.809392029091808E-02 , 
  35.69000 ,     0.208531358652977E-01 ,    -0.140055083120064E-01 ,     0.175414699544767E-01 ,     0.646533852879959E-02 ,     0.200364398892063E-01 ,    -0.606218580887687E-02 ,     0.234447701907031E-02 ,     0.870592056307698E-02 ,     0.536934527056035E-02 ,     0.838082133601104E-02 , 
  35.70000 ,     0.167086417847513E-01 ,    -0.101867740480331E-01 ,     0.155572673651685E-01 ,     0.428477366970298E-02 ,     0.442487795362923E-01 ,     0.824753819684141E-02 ,    -0.404503908871279E-03 ,     0.120827357659610E-01 ,     0.110757623222057E-02 ,     0.828062381642248E-02 , 
  35.71000 ,     0.115689908494851E-01 ,    -0.632513221675532E-02 ,     0.123805776377419E-01 ,     0.203196994680037E-02 ,     0.652346933700523E-01 ,     0.219313345305799E-01 ,    -0.318561428524117E-02 ,     0.153242970971698E-01 ,    -0.337650581879509E-02 ,     0.763394622493764E-02 , 
  35.72000 ,     0.572478655504092E-02 ,    -0.281623269564530E-02 ,     0.853759884872502E-02 ,    -0.441489542621977E-04 ,     0.793590140247371E-01 ,     0.328862383837953E-01 ,    -0.514722519095808E-02 ,     0.179734419956710E-01 ,    -0.731774125790746E-02 ,     0.634088718845416E-02 , 
  35.73000 ,    -0.434106050687832E-03 ,     0.548446263640792E-04 ,     0.461976379955933E-02 ,    -0.178919685233450E-02 ,     0.838009511503561E-01 ,     0.393737744017522E-01 ,    -0.561219531369631E-02 ,     0.195788296200271E-01 ,    -0.101186113626246E-01 ,     0.440688177357216E-02 , 
  35.74000 ,    -0.644282893670090E-02 ,     0.213506364131630E-02 ,     0.116754764936101E-02 ,    -0.315744581556312E-02 ,     0.772234839515960E-01 ,     0.403713471079433E-01 ,    -0.425478989954427E-02 ,     0.197968039732395E-01 ,    -0.114792995105507E-01 ,     0.196710571269407E-02 , 
  35.75000 ,    -0.118020496951496E-01 ,     0.339855340333773E-02 ,    -0.142550429896762E-02 ,    -0.419746768493454E-02 ,     0.601699498331189E-01 ,     0.357868497804016E-01 ,    -0.119033533667118E-02 ,     0.184734645496453E-01 ,    -0.114509824077940E-01 ,    -0.719217648405806E-03 , 
  35.76000 ,    -0.160312050762976E-01 ,     0.392042751453757E-02 ,    -0.296911934423625E-02 ,    -0.501473337001750E-02 ,     0.350851836292863E-01 ,     0.264889840599586E-01 ,     0.304530899138922E-02 ,     0.156888456612677E-01 ,    -0.104002417254682E-01 ,    -0.330600363172735E-02 , 
  35.77000 ,    -0.187279257357833E-01 ,     0.383816764066812E-02 ,    -0.348404041429768E-02 ,    -0.572244967877052E-02 ,     0.594092008669229E-02 ,     0.141461665701694E-01 ,     0.762174733995190E-02 ,     0.117543734815137E-01 ,    -0.889522574118126E-02 ,    -0.542248872012780E-02 , 
  35.78000 ,    -0.196250673535888E-01 ,     0.331091220661981E-02 ,    -0.316418327840507E-02 ,    -0.639484365349143E-02 ,    -0.224667426030468E-01 ,     0.908460498633126E-03 ,     0.116143597947496E-01 ,     0.716538949311414E-02 ,    -0.754416632502038E-02 ,    -0.674734829224728E-02 , 
  35.79000 ,    -0.186361761714654E-01 ,     0.248597319319173E-02 ,    -0.230676683473043E-02 ,    -0.703634021574205E-02 ,    -0.454064997735906E-01 ,    -0.109997630704781E-01 ,     0.142291589579613E-01 ,     0.251993865674283E-02 ,    -0.682894106833677E-02 ,    -0.707812319439526E-02 , 
  35.80000 ,    -0.158812270125155E-01 ,     0.147882694340081E-02 ,    -0.123055869344219E-02 ,    -0.757576469378523E-02 ,    -0.591041154931969E-01 ,    -0.196910985322950E-01 ,     0.149962759744091E-01 ,    -0.157882174335790E-02 ,    -0.697744220734632E-02 ,    -0.637970816601979E-02 , 
  35.81000 ,    -0.116869627597488E-01 ,     0.368581620395447E-03 ,    -0.203551864589673E-03 ,    -0.788789006556478E-02 ,    -0.614528614490035E-01 ,    -0.239465375058326E-01 ,     0.138840081554162E-01 ,    -0.461740156146938E-02 ,    -0.790826567209865E-02 ,    -0.479996179479401E-02 , 
  35.82000 ,    -0.655974291369135E-02 ,    -0.793366543247544E-03 ,     0.602890493176842E-03 ,    -0.783705299599742E-02 ,    -0.523963956523745E-01 ,    -0.234030817032439E-01 ,     0.113052074653692E-01 ,    -0.624717278912356E-02 ,    -0.926226249016762E-02 ,    -0.264774862419444E-02 , 
  35.83000 ,    -0.113289464987200E-02 ,    -0.196704692508947E-02 ,     0.112478190273656E-02 ,    -0.733113810363988E-02 ,    -0.339089562345418E-01 ,    -0.185665105984361E-01 ,     0.801464244683549E-02 ,    -0.632880521645913E-02 ,    -0.105126522057023E-01 ,    -0.337209253941673E-03 , 
  35.84000 ,     0.390550785650312E-02 ,    -0.310705057773444E-02 ,     0.138268617468934E-02 ,    -0.637068338603776E-02 ,    -0.958346224050950E-02 ,    -0.106564818842405E-01 ,     0.492309065556966E-02 ,    -0.494184713427913E-02 ,    -0.111245588253653E-01 ,     0.169024506215128E-02 , 
  35.85000 ,     0.789535874501556E-02 ,    -0.415158405530497E-02 ,     0.143608353127403E-02 ,    -0.507821161455322E-02 ,     0.160803528165698E-01 ,    -0.132583379290093E-02 ,     0.287453044744590E-02 ,    -0.236209729010025E-02 ,    -0.107213941643813E-01 ,     0.304963441462871E-02 , 
  35.86000 ,     0.102867788646353E-01 ,    -0.502158954965001E-02 ,     0.133157581788425E-02 ,    -0.369719975578912E-02 ,     0.385361518061559E-01 ,     0.768042549539107E-02 ,     0.244176774065734E-02 ,     0.985636507612771E-03 ,    -0.921302108596883E-02 ,     0.348396753290395E-02 , 
  35.87000 ,     0.107106622294235E-01 ,    -0.563065652875493E-02 ,     0.106263393503665E-02 ,    -0.255741347124092E-02 ,     0.540228365387391E-01 ,     0.148530662321844E-01 ,     0.379095564486641E-02 ,     0.458939708793251E-02 ,    -0.684984048658948E-02 ,     0.290865101977384E-02 , 
  35.88000 ,     0.902758122844512E-02 ,    -0.590292203562570E-02 ,     0.554642502378753E-03 ,    -0.201191385034704E-02 ,     0.602048651472357E-01 ,     0.191687804325458E-01 ,     0.664801737841587E-02 ,     0.791666310971164E-02 ,    -0.418562650841270E-02 ,     0.141998281377320E-02 , 
  35.89000 ,     0.534789966221829E-02 ,    -0.579349966804172E-02 ,    -0.318814370761143E-03 ,    -0.235876506159507E-02 ,     0.565055125347191E-01 ,     0.202198831483586E-01 ,     0.103743831832840E-01 ,     0.104776522476299E-01 ,    -0.195540135876094E-02 ,    -0.732910426940064E-03 , 
  35.90000 ,     0.197942809176219E-04 ,    -0.530491827002813E-02 ,    -0.169200402368398E-02 ,    -0.376534980639829E-02 ,     0.440872243429900E-01 ,     0.182105446173260E-01 ,     0.141321415657578E-01 ,     0.118799286048528E-01 ,    -0.896936637277903E-03 ,    -0.320524815299878E-02 , 
  35.91000 ,    -0.641371768610072E-02 ,    -0.449388331639168E-02 ,    -0.364764761179768E-02 ,    -0.621388759717196E-02 ,     0.255085539140990E-01 ,     0.138363247308924E-01 ,     0.170965273988070E-01 ,     0.118711634227934E-01 ,    -0.155986658052516E-02 ,    -0.562928787594515E-02 , 
  35.92000 ,    -0.132833131492044E-01 ,    -0.346518130648882E-02 ,    -0.615968017798728E-02 ,    -0.948289407930806E-02 ,     0.415132219831276E-02 ,     0.808692242330874E-02 ,     0.186621519594342E-01 ,     0.103681701423232E-01 ,    -0.415086523948540E-02 ,    -0.768610911254059E-02 , 
  35.93000 ,    -0.198783671408252E-01 ,    -0.235306296841193E-02 ,    -0.905640899841891E-02 ,    -0.131716724068018E-01 ,    -0.164488084190364E-01 ,     0.202376535095886E-02 ,     0.185913542963253E-01 ,     0.747052866545824E-02 ,    -0.845557051942282E-02 ,    -0.916111622932232E-02 , 
  35.94000 ,    -0.255368827468272E-01 ,    -0.129401859854887E-02 ,    -0.120179184489877E-01 ,    -0.167652007773300E-01 ,    -0.332272735044057E-01 ,    -0.341733309098531E-02 ,     0.170679556151357E-01 ,     0.345670221423859E-02 ,    -0.138597162141304E-01 ,    -0.997243763614181E-02 , 
  35.95000 ,    -0.297279532171310E-01 ,    -0.397518948981497E-03 ,    -0.146131983018319E-01 ,    -0.197272481560442E-01 ,    -0.440532122196142E-01 ,    -0.756112399250238E-02 ,     0.146437252055290E-01 ,    -0.123964225946955E-02 ,    -0.194677051640225E-01 ,    -0.101682365604403E-01 , 
  35.96000 ,    -0.321152944665863E-01 ,     0.277718826673627E-03 ,    -0.163722234346892E-01 ,    -0.216025109786275E-01 ,    -0.479585961637625E-01 ,    -0.100482806533604E-01 ,     0.120919427519206E-01 ,    -0.607453325069066E-02 ,    -0.242926327553762E-01 ,    -0.989635217787500E-02 , 
  35.97000 ,    -0.325930335550912E-01 ,     0.735400091289298E-03 ,    -0.168787084624073E-01 ,    -0.221057798172525E-01 ,    -0.451204204597956E-01 ,    -0.108156088809962E-01 ,     0.102057550865322E-01 ,    -0.104588124709334E-01 ,    -0.274736220035051E-01 ,    -0.935586285166690E-02 , 
  35.98000 ,    -0.312889735591698E-01 ,     0.103755201413335E-02 ,    -0.158629758360426E-01 ,    -0.211784027636181E-01 ,    -0.366370224003181E-01 ,    -0.100231184307579E-01 ,     0.959273835383302E-02 ,    -0.138385840744039E-01 ,    -0.284688650768943E-01 ,    -0.874367714824366E-02 , 
  35.99000 ,    -0.285354135836028E-01 ,     0.128492625200826E-02 ,    -0.132730058846462E-01 ,    -0.189992082802957E-01 ,    -0.241786447218580E-01 ,    -0.795936582163288E-02 ,     0.105177882456128E-01 ,    -0.157815219025412E-01 ,    -0.271779526822848E-01 ,    -0.820939212759917E-02 , 
  36.00000 ,    -0.248125506737588E-01 ,     0.158629951988999E-02 ,    -0.930576016536252E-02 ,    -0.159470629656189E-01 ,    -0.960825788164947E-02 ,    -0.495610537993543E-02 ,     0.128340499996269E-01 ,    -0.160555500186016E-01 ,    -0.239637369824695E-01 ,    -0.782855288489057E-02 , 
  36.01000 ,    -0.206737285681645E-01 ,     0.202425794777787E-02 ,    -0.438941425128891E-02 ,    -0.125230729707980E-01 ,     0.534009826495730E-02 ,    -0.133425032214160E-02 ,     0.160192406087511E-01 ,    -0.146844212632571E-01 ,    -0.195680692608963E-01 ,    -0.759903976243730E-02 , 
  36.02000 ,    -0.166645920483025E-01 ,     0.262643576589609E-02 ,     0.881810075418803E-03 ,    -0.924955829249504E-02 ,     0.192669603682164E-01 ,     0.261117549772577E-02 ,     0.193080672273531E-01 ,    -0.119659227150276E-01 ,    -0.149413602483966E-01 ,    -0.745907120144642E-02 , 
