 Q (1/Ang),Yb-Yb,Yb-Ti,Yb-O ,Ti-Ti,Ti-O ,O-O  
  27.95000 ,    -0.220920311179884E-01 ,     0.150289070512038E-02 ,    -0.106527663992430E-02 ,    -0.454901514009826E-01 ,    -0.275230891950240E-01 ,    -0.221148836015351E-01 , 
  27.96000 ,    -0.236685074475578E-01 ,     0.116650956206847E-01 ,     0.267271866161749E-02 ,    -0.338503319626906E-01 ,    -0.316731187774526E-01 ,    -0.223242901818924E-01 , 
  27.97000 ,    -0.241832449570150E-01 ,     0.211313804452686E-01 ,     0.476847384008399E-02 ,    -0.202564666457037E-01 ,    -0.337135053147920E-01 ,    -0.206097319825020E-01 , 
  27.98000 ,    -0.239497019201126E-01 ,     0.294402118299282E-01 ,     0.474709531533045E-02 ,    -0.642425931416013E-02 ,    -0.341611646311114E-01 ,    -0.174056843248352E-01 , 
  27.99000 ,    -0.234659712651482E-01 ,     0.361972215866309E-01 ,     0.241713620129021E-02 ,     0.576816661812225E-02 ,    -0.337443108180509E-01 ,    -0.134134428777974E-01 , 
  28.00000 ,    -0.232931397552176E-01 ,     0.411024017002994E-01 ,    -0.205409655185363E-02 ,     0.145631449025426E-01 ,    -0.331676695415892E-01 ,    -0.947291339415373E-02 , 
  28.01000 ,    -0.239096858536645E-01 ,     0.439731350441515E-01 ,    -0.812724951503309E-02 ,     0.186270354926632E-01 ,    -0.329067784340046E-01 ,    -0.639816922788863E-02 , 
  28.02000 ,    -0.255770427556853E-01 ,     0.447606884385936E-01 ,    -0.149490249613724E-01 ,     0.173169573493681E-01 ,    -0.330833647850248E-01 ,    -0.481072717719119E-02 , 
  28.03000 ,    -0.282502998517731E-01 ,     0.435577379339415E-01 ,    -0.214762428698978E-01 ,     0.108522746639906E-01 ,    -0.334513783273812E-01 ,    -0.500701466712608E-02 , 
  28.04000 ,    -0.315584243900426E-01 ,     0.405946352531055E-01 ,    -0.266458688844155E-01 ,     0.344759137810978E-03 ,    -0.334938239429592E-01 ,    -0.689074550274043E-02 , 
  28.05000 ,    -0.348624813573423E-01 ,     0.362226873200258E-01 ,    -0.295600191490779E-01 ,    -0.123343929019827E-01 ,    -0.326015431501437E-01 ,    -0.998782432928663E-02 , 
  28.06000 ,    -0.373818409921030E-01 ,     0.308838999652400E-01 ,    -0.296501346996644E-01 ,    -0.248406399828598E-01 ,    -0.302838221307439E-01 ,    -0.135436676861283E-01 , 
  28.07000 ,    -0.383617299521444E-01 ,     0.250684753842020E-01 ,    -0.267871758537328E-01 ,    -0.347522829115411E-01 ,    -0.263524685225255E-01 ,    -0.166843650358159E-01 , 
  28.08000 ,    -0.372447803580160E-01 ,     0.192636629036059E-01 ,    -0.213144781149096E-01 ,    -0.400071449057251E-01 ,    -0.210278212348617E-01 ,    -0.186081303651216E-01 , 
  28.09000 ,    -0.338071715009723E-01 ,     0.138999109166103E-01 ,    -0.139948965803761E-01 ,    -0.392963426624392E-01 ,    -0.149352778711296E-01 ,    -0.187655793739170E-01 , 
  28.10000 ,    -0.282272062297702E-01 ,     0.930204676011691E-02 ,    -0.588092247166544E-02 ,    -0.323348641917588E-01 ,    -0.898924916971996E-02 ,    -0.169885616338870E-01 , 
  28.11000 ,    -0.210691457119749E-01 ,     0.565378616744005E-02 ,     0.186803838199994E-02 ,    -0.199491745801379E-01 ,    -0.419082488091222E-02 ,    -0.135375975863830E-01 , 
  28.12000 ,    -0.131843860031147E-01 ,     0.298277310842363E-02 ,     0.818639557321031E-02 ,    -0.395653198592686E-02 ,    -0.138843056578164E-02 ,    -0.905533479793031E-02 , 
  28.13000 ,    -0.555107085857485E-02 ,     0.117044535793153E-02 ,     0.122827827605332E-01 ,     0.131476660796874E-01 ,    -0.106151695873376E-02 ,    -0.443409230187915E-02 , 
  28.14000 ,     0.912518303799431E-03 ,    -0.133629274388905E-04 ,     0.137661804722666E-01 ,     0.286381178538526E-01 ,    -0.318303881244417E-02 ,    -0.624904946434675E-03 , 
  28.15000 ,     0.551938887217466E-02 ,    -0.856251274608501E-03 ,     0.126950453919468E-01 ,     0.400573564204626E-01 ,    -0.719808210031919E-02 ,     0.157089669818760E-02 , 
  28.16000 ,     0.793227479100011E-02 ,    -0.163935442569960E-02 ,     0.954243831910123E-02 ,     0.456644778957726E-01 ,    -0.121279473953980E-01 ,     0.168182942171008E-02 , 
  28.17000 ,     0.820373285237832E-02 ,    -0.257661681819579E-02 ,     0.508691808175343E-02 ,     0.447444576803300E-01 ,    -0.167781841825552E-01 ,    -0.322174562446747E-03 , 
  28.18000 ,     0.673091352422924E-02 ,    -0.377061826023391E-02 ,     0.253283342177980E-03 ,     0.377151717047201E-01 ,    -0.200031166848837E-01 ,    -0.401253155088824E-02 , 
  28.19000 ,     0.413794784999314E-02 ,    -0.519574374719353E-02 ,    -0.406382810877737E-02 ,     0.260106807415904E-01 ,    -0.209647719119216E-01 ,    -0.858435211019326E-02 , 
  28.20000 ,     0.111563139556853E-02 ,    -0.671406461542209E-02 ,    -0.715862418225122E-02 ,     0.117659922834599E-01 ,    -0.193245211712995E-01 ,    -0.130216719340916E-01 , 
  28.21000 ,    -0.174234854897893E-02 ,    -0.812198931298835E-02 ,    -0.862561993225629E-02 ,    -0.262967675918588E-02 ,    -0.153211984744690E-01 ,    -0.163103936073159E-01 , 
  28.22000 ,    -0.406727807523093E-02 ,    -0.921809544969512E-02 ,    -0.840549078725900E-02 ,    -0.150163435342344E-01 ,    -0.971628170596905E-02 ,    -0.176529343193585E-01 , 
  28.23000 ,    -0.577734550795327E-02 ,    -0.987638837359856E-02 ,    -0.676121755827369E-02 ,    -0.238811264166776E-01 ,    -0.361842642120097E-02 ,    -0.166378804586801E-01 , 
  28.24000 ,    -0.706013065628195E-02 ,    -0.101062144269088E-01 ,    -0.419469676291942E-02 ,    -0.286228844181451E-01 ,     0.177147972356483E-02 ,    -0.133276155434839E-01 , 
  28.25000 ,    -0.828187004154486E-02 ,    -0.100812791548578E-01 ,    -0.132523670362232E-02 ,    -0.296096883952659E-01 ,     0.543455708957912E-02 ,    -0.824480324795130E-02 , 
  28.26000 ,    -0.984785876015690E-02 ,    -0.101258609223175E-01 ,     0.124261990614868E-02 ,    -0.280206705707622E-01 ,     0.676276482638295E-02 ,    -0.226079569871669E-02 , 
  28.27000 ,    -0.120505280162567E-01 ,    -0.106554961447108E-01 ,     0.303465038811755E-02 ,    -0.255110838353665E-01 ,     0.568869627071835E-02 ,     0.358945084093625E-02 , 
  28.28000 ,    -0.149449890867278E-01 ,    -0.120803240865624E-01 ,     0.378443177390925E-02 ,    -0.237780453097232E-01 ,     0.268668068087593E-02 ,     0.832533926413203E-02 , 
  28.29000 ,    -0.182853473839185E-01 ,    -0.146894957134209E-01 ,     0.346115424109886E-02 ,    -0.241258749872020E-01 ,    -0.135345694324749E-02 ,     0.112238798258636E-01 , 
  28.30000 ,    -0.215403988852656E-01 ,    -0.185420727889599E-01 ,     0.224760023764588E-02 ,    -0.271294119684324E-01 ,    -0.534812562503015E-02 ,     0.119642295476777E-01 , 
  28.31000 ,    -0.239879414820583E-01 ,    -0.233916810748740E-01 ,     0.478488394684255E-03 ,    -0.324713298288457E-01 ,    -0.828274786851829E-02 ,     0.106828562202010E-01 , 
  28.32000 ,    -0.248675212540157E-01 ,    -0.286678736578899E-01 ,    -0.144348752255966E-02 ,    -0.389902843488756E-01 ,    -0.945191733709954E-02 ,     0.792867681674744E-02 , 
  28.33000 ,    -0.235566670263031E-01 ,    -0.335270893861795E-01 ,    -0.313397176282618E-02 ,    -0.449294721293315E-01 ,    -0.861954359892214E-02 ,     0.452970144410430E-02 , 
  28.34000 ,    -0.197291253173808E-01 ,    -0.369720070326825E-01 ,    -0.429768298487446E-02 ,    -0.483304060015754E-01 ,    -0.606173861883004E-02 ,     0.140208076173436E-02 , 
  28.35000 ,    -0.134569131217824E-01 ,    -0.380228202870556E-01 ,    -0.477137353477474E-02 ,    -0.474843861147484E-01 ,    -0.248418318020305E-02 ,    -0.655297258018899E-03 , 
  28.36000 ,    -0.523043092961694E-02 ,    -0.359108192300753E-01 ,    -0.453452861065047E-02 ,    -0.413414047849597E-01 ,     0.116362603343989E-02 ,    -0.113504636828394E-02 , 
  28.37000 ,     0.411047979072459E-02 ,    -0.302567684794280E-01 ,    -0.369101074919027E-02 ,    -0.297857917705445E-01 ,     0.393002583580625E-02 ,     0.735198799170544E-04 , 
  28.38000 ,     0.135211779030421E-01 ,    -0.211960866690021E-01 ,    -0.243070613444797E-02 ,    -0.137174999120631E-01 ,     0.509855688103218E-02 ,     0.267004090795954E-02 , 
  28.39000 ,     0.219417267885172E-01 ,    -0.942042726662065E-02 ,    -0.983068371193632E-03 ,     0.507919863827238E-02 ,     0.436285922567388E-02 ,     0.602076001957200E-02 , 
  28.40000 ,     0.284900537759570E-01 ,     0.388013307885391E-02 ,     0.426020876207769E-03 ,     0.242513477527617E-01 ,     0.189716961866237E-02 ,     0.930878086748506E-02 , 
  28.41000 ,     0.326167217727177E-01 ,     0.171711516641937E-01 ,     0.160587738651237E-02 ,     0.413092841803957E-01 ,    -0.169310041139166E-02 ,     0.117217392899162E-01 , 
  28.42000 ,     0.341881437911311E-01 ,     0.288014777456866E-01 ,     0.241767685898327E-02 ,     0.540827325628453E-01 ,    -0.552632690435337E-02 ,     0.126341177683643E-01 , 
  28.43000 ,     0.334815391884737E-01 ,     0.372659142435659E-01 ,     0.277748114743078E-02 ,     0.611052232079087E-01 ,    -0.866484716254944E-02 ,     0.117436160661992E-01 , 
  28.44000 ,     0.310951027439055E-01 ,     0.414554169506759E-01 ,     0.265040892406245E-02 ,     0.618485869675809E-01 ,    -0.103444228622373E-01 ,     0.913225894692419E-02 , 
  28.45000 ,     0.277959993319269E-01 ,     0.408477546608058E-01 ,     0.204201912217463E-02 ,     0.567636694215000E-01 ,    -0.101556191367144E-01 ,     0.524053532033095E-02 , 
  28.46000 ,     0.243424533145260E-01 ,     0.356014829061196E-01 ,     0.991960776048971E-03 ,     0.471266383646413E-01 ,    -0.813264835384779E-02 ,     0.762700459605997E-03 , 
  28.47000 ,     0.213212482851181E-01 ,     0.265338095611069E-01 ,    -0.427805296908167E-03 ,     0.347324918774216E-01 ,    -0.472916402877259E-02 ,    -0.351110934091173E-02 , 
  28.48000 ,     0.190373202965919E-01 ,     0.149849966513324E-01 ,    -0.211131471142212E-02 ,     0.215091739645170E-01 ,    -0.689345730955720E-03 ,    -0.686902111539601E-02 , 
  28.49000 ,     0.174790337742065E-01 ,     0.259388014378150E-02 ,    -0.391736198459511E-02 ,     0.914017304493556E-02 ,     0.315090773292836E-02 ,    -0.882827088592352E-02 , 
  28.50000 ,     0.163643652597097E-01 ,    -0.897364315222729E-02 ,    -0.567384424786960E-02 ,    -0.122222536278825E-02 ,     0.608043046199330E-02 ,    -0.922959779680726E-02 , 
  28.51000 ,     0.152539738179875E-01 ,    -0.182923490076362E-01 ,    -0.719188154886736E-02 ,    -0.909494834487359E-02 ,     0.769062709385497E-02 ,    -0.825578538285264E-02 , 
  28.52000 ,     0.137015414940225E-01 ,    -0.243920921154400E-01 ,    -0.829101191343752E-02 ,    -0.146318705278436E-01 ,     0.796881373325671E-02 ,    -0.637272141065650E-02 , 
  28.53000 ,     0.114034289902740E-01 ,    -0.268806059235394E-01 ,    -0.883271372761969E-02 ,    -0.184401044798197E-01 ,     0.728328843072074E-02 ,    -0.420897958235018E-02 , 
  28.54000 ,     0.831045272326529E-02 ,    -0.259553346141700E-01 ,    -0.875555638722408E-02 ,    -0.212985353523390E-01 ,     0.626456928479636E-02 ,    -0.240339434626769E-02 , 
  28.55000 ,     0.467412006049183E-02 ,    -0.223075150178232E-01 ,    -0.810273830486315E-02 ,    -0.238537555157675E-01 ,     0.561437222459214E-02 ,    -0.145644205615545E-02 , 
  28.56000 ,     0.101557256870502E-02 ,    -0.169431960163391E-01 ,    -0.703264265450317E-02 ,    -0.263719651599207E-01 ,     0.589302751498486E-02 ,    -0.161921155258934E-02 , 
  28.57000 ,    -0.197606288628724E-02 ,    -0.109617252281446E-01 ,    -0.580570337431741E-02 ,    -0.286103134643855E-01 ,     0.734222416960304E-02 ,    -0.284405700992988E-02 , 
  28.58000 ,    -0.359259728299012E-02 ,    -0.533916570007457E-02 ,    -0.474592668104553E-02 ,    -0.298413586167575E-01 ,     0.979154555723974E-02 ,    -0.480612929613239E-02 , 
  28.59000 ,    -0.326872406039876E-02 ,    -0.760798807191898E-03 ,    -0.418173478633212E-02 ,    -0.290269157923899E-01 ,     0.126762296057259E-01 ,    -0.698845983111718E-02 , 
  28.60000 ,    -0.719916608451662E-03 ,     0.246576939813123E-02 ,    -0.437680307262652E-02 ,    -0.251012504567294E-01 ,     0.151651729196554E-01 ,    -0.880897096966877E-02 , 
  28.61000 ,     0.397500928270818E-02 ,     0.440441807543724E-02 ,    -0.546559904328469E-02 ,    -0.172966777833430E-01 ,     0.163695364178741E-01 ,    -0.975892599498304E-02 , 
  28.62000 ,     0.103651254950956E-01 ,     0.539988981173218E-02 ,    -0.740912434526604E-02 ,    -0.543319442750837E-02 ,     0.155806745732642E-01 ,    -0.952076857985929E-02 , 
  28.63000 ,     0.176941457193760E-01 ,     0.592990889041348E-02 ,    -0.998337294644835E-02 ,     0.989974954136854E-02 ,     0.124770858090314E-01 ,    -0.803914682105359E-02 , 
  28.64000 ,     0.250277867557647E-01 ,     0.643905384063361E-02 ,    -0.128066438845876E-01 ,     0.273184498242975E-01 ,     0.724614681848001E-02 ,    -0.553056253929216E-02 , 
  28.65000 ,     0.314140779056003E-01 ,     0.719604464213604E-02 ,    -0.154033741055444E-01 ,     0.447923841511938E-01 ,     0.586269580452970E-03 ,    -0.243163493663287E-02 , 
  28.66000 ,     0.360429062609752E-01 ,     0.820913131522538E-02 ,    -0.172934975487457E-01 ,     0.599418390778596E-01 ,    -0.641594855372178E-02 ,     0.700050069442770E-03 , 
  28.67000 ,     0.383728333094647E-01 ,     0.921942637886486E-02 ,    -0.180895832765805E-01 ,     0.704311085364310E-01 ,    -0.125081046239766E-01 ,     0.330832859217135E-02 , 
  28.68000 ,     0.382020019931880E-01 ,     0.977281781471822E-02 ,    -0.175809200004221E-01 ,     0.743817936448459E-01 ,    -0.165432063251591E-01 ,     0.495569280362240E-02 , 
  28.69000 ,     0.356733851988111E-01 ,     0.935199317204398E-02 ,    -0.157852742424418E-01 ,     0.707258503913139E-01 ,    -0.177358549018442E-01 ,     0.540947755862961E-02 , 
  28.70000 ,     0.312193317647771E-01 ,     0.753549541691353E-02 ,    -0.129551664960586E-01 ,     0.594297894350426E-01 ,    -0.158418300260804E-01 ,     0.467945216884796E-02 , 
  28.71000 ,     0.254628367824833E-01 ,     0.414395126359208E-02 ,    -0.953499901314618E-02 ,     0.415469075939085E-01 ,    -0.112169497720238E-01 ,     0.300125379591740E-02 , 
  28.72000 ,     0.191004148143406E-01 ,    -0.663814426802805E-03 ,    -0.607618340305372E-02 ,     0.190878869186587E-01 ,    -0.473955665460902E-02 ,     0.772752105538936E-03 , 
  28.73000 ,     0.127924742483855E-01 ,    -0.637076206696891E-02 ,    -0.312710147799790E-02 ,    -0.526564572891677E-02 ,     0.238636217021431E-02 ,    -0.153924203147321E-02 , 
  28.74000 ,     0.708192165299373E-02 ,    -0.121662835068802E-01 ,    -0.112099602545738E-02 ,    -0.285519464115664E-01 ,     0.890153760657172E-02 ,    -0.349883296260328E-02 , 
  28.75000 ,     0.235213004798503E-02 ,    -0.170845374588177E-01 ,    -0.286149549810443E-03 ,    -0.479551695621671E-01 ,     0.137713977923934E-01 ,    -0.478444403171575E-02 , 
  28.76000 ,    -0.117584460056615E-02 ,    -0.201883065702179E-01 ,    -0.598500090618161E-03 ,    -0.611949186163855E-01 ,     0.164092030738410E-01 ,    -0.523825616199489E-02 , 
  28.77000 ,    -0.341678918101358E-02 ,    -0.207592721974107E-01 ,    -0.178795321701500E-02 ,    -0.668187924219706E-01 ,     0.167894291761826E-01 ,    -0.487349715065473E-02 , 
  28.78000 ,    -0.438159404128612E-02 ,    -0.184534027624126E-01 ,    -0.339797701953408E-02 ,    -0.643587628832174E-01 ,     0.154249935026289E-01 ,    -0.384209205141394E-02 , 
  28.79000 ,    -0.414103226127673E-02 ,    -0.133871781792461E-01 ,    -0.488620640575736E-02 ,    -0.543387063813175E-01 ,     0.132149737535306E-01 ,    -0.237457137490462E-02 , 
  28.80000 ,    -0.280555527962394E-02 ,    -0.613503193716512E-02 ,    -0.574443525238878E-02 ,    -0.381462907608080E-01 ,     0.112010247959535E-01 ,    -0.709982504404874E-03 , 
  28.81000 ,    -0.525761853708351E-03 ,     0.236261844582303E-02 ,    -0.561172149179831E-02 ,    -0.178027030099655E-01 ,     0.102930231195646E-01 ,     0.965395134671309E-03 , 
  28.82000 ,     0.249072985723130E-02 ,     0.109623126491453E-01 ,    -0.435551580057953E-02 ,     0.432483942033099E-02 ,     0.110320368785353E-01 ,     0.255547962238459E-02 , 
  28.83000 ,     0.595756575695408E-02 ,     0.185181003040938E-01 ,    -0.210257313482650E-02 ,     0.258211585124508E-01 ,     0.134495958389904E-01 ,     0.406027287012504E-02 , 
  28.84000 ,     0.949806967031856E-02 ,     0.240788288734364E-01 ,     0.787559387198909E-03 ,     0.444919072382378E-01 ,     0.170585640617343E-01 ,     0.555144516271644E-02 , 
  28.85000 ,     0.126571777130249E-01 ,     0.270427365553589E-01 ,     0.380092019634472E-02 ,     0.585755064732025E-01 ,     0.209784253177645E-01 ,     0.712699051282533E-02 , 
  28.86000 ,     0.149439912266649E-01 ,     0.272398622383110E-01 ,     0.638220226534168E-02 ,     0.668847367780012E-01 ,     0.241644037513018E-01 ,     0.885958548525458E-02 , 
  28.87000 ,     0.159027003161911E-01 ,     0.249288645317665E-01 ,     0.805751369122307E-02 ,     0.688769377828363E-01 ,     0.256837577771165E-01 ,     0.107544073379046E-01 , 
  28.88000 ,     0.151998159326848E-01 ,     0.207133715813942E-01 ,     0.853959159420314E-02 ,     0.646602164899290E-01 ,     0.249702651326845E-01 ,     0.127289938835265E-01 , 
  28.89000 ,     0.127082015874306E-01 ,     0.153997987883919E-01 ,     0.779210952394299E-02 ,     0.549467227959206E-01 ,     0.219924933642079E-01 ,     0.146212156899263E-01 , 
  28.90000 ,     0.856563817981255E-02 ,     0.982998228370188E-02 ,     0.603885020959744E-02 ,     0.409636728765855E-01 ,     0.172919376662927E-01 ,     0.162233858056920E-01 , 
  28.91000 ,     0.318875157553057E-02 ,     0.472559161660740E-02 ,     0.371583598199155E-02 ,     0.243302686375112E-01 ,     0.118786198520477E-01 ,     0.173331230317415E-01 , 
  28.92000 ,    -0.276826649508273E-02 ,     0.576532002752272E-03 ,     0.137722565881050E-02 ,     0.690626096677748E-02 ,     0.700665960386478E-02 ,     0.178067814416709E-01 , 
  28.93000 ,    -0.850844024926193E-02 ,    -0.240623803039019E-02 ,    -0.423981117118959E-03 ,    -0.938245737959166E-02 ,     0.388214570877413E-02 ,     0.176003251364449E-01 , 
  28.94000 ,    -0.132255437654114E-01 ,    -0.426895902965508E-02 ,    -0.125394914910582E-02 ,    -0.227332738309967E-01 ,     0.337302718625168E-02 ,     0.167857025377077E-01 , 
  28.95000 ,    -0.162510781920431E-01 ,    -0.523614022385476E-02 ,    -0.888791430686688E-03 ,    -0.316582610393038E-01 ,     0.579136386449818E-02 ,     0.155372208914964E-01 , 
  28.96000 ,    -0.171841188052319E-01 ,    -0.559904082036647E-02 ,     0.641425522800315E-03 ,    -0.351585844095319E-01 ,     0.108018263244282E-01 ,     0.140904464020973E-01 , 
  28.97000 ,    -0.159751074549193E-01 ,    -0.560270126160366E-02 ,     0.306431466205894E-02 ,    -0.328584704802780E-01 ,     0.174806654714561E-01 ,     0.126836508467736E-01 , 
  28.98000 ,    -0.129432118587873E-01 ,    -0.536153858305334E-02 ,     0.592875483826276E-02 ,    -0.250746768402598E-01 ,     0.245135636670589E-01 ,     0.114968123790232E-01 , 
  28.99000 ,    -0.872060733809204E-02 ,    -0.482517500815002E-02 ,     0.870522666037165E-02 ,    -0.128022167857511E-01 ,     0.304874423233218E-01 ,     0.106043147596133E-01 , 
  29.00000 ,    -0.413292218499220E-02 ,    -0.380272689386987E-02 ,     0.108998071770219E-01 ,     0.239243614244405E-02 ,     0.342084924665019E-01 ,     0.995441723922401E-02 , 
  29.01000 ,    -0.394618963587999E-04 ,    -0.203852395593671E-02 ,     0.121562211069610E-01 ,     0.185646739096158E-01 ,     0.349719654866617E-01 ,     0.938200817034859E-02 , 
  29.02000 ,     0.283372628051150E-02 ,     0.681181592940440E-03 ,     0.123236945701937E-01 ,     0.336493327262846E-01 ,     0.327203026255166E-01 ,     0.865273270384154E-02 , 
  29.03000 ,     0.403270571140507E-02 ,     0.441933159478986E-02 ,     0.114766956206039E-01 ,     0.457460186163704E-01 ,     0.280524059174305E-01 ,     0.752841825954738E-02 , 
  29.04000 ,     0.345693109537946E-02 ,     0.900717886429202E-02 ,     0.988396765564260E-02 ,     0.533870427733286E-01 ,     0.220820083432879E-01 ,     0.583789408611824E-02 , 
  29.05000 ,     0.136596895046886E-02 ,     0.140155937005254E-01 ,     0.793590294126244E-02 ,     0.557423897648620E-01 ,     0.161787738658265E-01 ,     0.353533462208547E-02 , 
  29.06000 ,    -0.168888325066184E-02 ,     0.187908039304463E-01 ,     0.604856957163637E-02 ,     0.527248144594381E-01 ,     0.116534023496858E-01 ,     0.730723463035525E-03 , 
  29.07000 ,    -0.499198872199721E-02 ,     0.225516715749369E-01 ,     0.456749778232233E-02 ,     0.449748463282677E-01 ,     0.946101163906170E-02 ,    -0.231659162351303E-02 , 
  29.08000 ,    -0.782071224622124E-02 ,     0.245307714594448E-01 ,     0.369362819570821E-02 ,     0.337271685035337E-01 ,     0.999232460703669E-02 ,    -0.524150747137735E-02 , 
  29.09000 ,    -0.959735245528877E-02 ,     0.241304300353622E-01 ,     0.344790160143343E-02 ,     0.205822173556110E-01 ,     0.130008760746491E-01 ,    -0.764513570893001E-02 , 
  29.10000 ,    -0.100021471119007E-01 ,     0.210600831580901E-01 ,     0.368131896639650E-02 ,     0.722521694626209E-02 ,     0.176817270303754E-01 ,    -0.917920570234293E-02 , 
  29.11000 ,    -0.902336086527669E-02 ,     0.154239680443480E-01 ,     0.412626220580820E-02 ,    -0.485480361683398E-02 ,     0.228809178516096E-01 ,    -0.962354074605284E-02 , 
  29.12000 ,    -0.693542424610685E-02 ,     0.773774946258122E-02 ,     0.447507010373893E-02 ,    -0.145935760702814E-01 ,     0.273838209458389E-01 ,    -0.893839353534112E-02 , 
  29.13000 ,    -0.421294846259940E-02 ,    -0.113287765413288E-02 ,     0.446560674996128E-02 ,    -0.214860769619850E-01 ,     0.302121038910977E-01 ,    -0.727892692153087E-02 , 
  29.14000 ,    -0.140321887535744E-02 ,    -0.101024054527749E-01 ,     0.395227183034010E-02 ,    -0.256045847900291E-01 ,     0.308575604204337E-01 ,    -0.496770564565700E-02 , 
  29.15000 ,     0.101099681258102E-02 ,    -0.180409631342834E-01 ,     0.294482069635670E-02 ,    -0.275018451899989E-01 ,     0.293968742845085E-01 ,    -0.243070338052797E-02 , 
  29.16000 ,     0.272493795798253E-02 ,    -0.239618893090414E-01 ,     0.160549133776847E-02 ,    -0.280242922788372E-01 ,     0.264605590892685E-01 ,    -0.110747782596290E-03 , 
  29.17000 ,     0.367467873912322E-02 ,    -0.271856513179513E-01 ,     0.205294066169973E-03 ,    -0.280782593577448E-01 ,     0.230647722852257E-01 ,     0.162246408559534E-02 , 
  29.18000 ,     0.403513856102226E-02 ,    -0.274490271010060E-01 ,    -0.949581654372349E-03 ,    -0.284008649350622E-01 ,     0.203478617931418E-01 ,     0.254586766848757E-02 , 
  29.19000 ,     0.415517942812016E-02 ,    -0.249394328412280E-01 ,    -0.160285763272623E-02 ,    -0.293849725727515E-01 ,     0.192763925261591E-01 ,     0.262395247415571E-02 , 
  29.20000 ,     0.444713131020343E-02 ,    -0.202491366275392E-01 ,    -0.162336578101521E-02 ,    -0.309948785746985E-01 ,     0.203925559527394E-01 ,     0.200849125664026E-02 , 
  29.21000 ,     0.525919142988933E-02 ,    -0.142596964593355E-01 ,    -0.105109721323605E-02 ,    -0.327890167697230E-01 ,     0.236646466870641E-01 ,     0.997840104004444E-03 , 
  29.22000 ,     0.676326807175764E-02 ,    -0.798008608538632E-02 ,    -0.101603119034863E-03 ,    -0.340424388746547E-01 ,     0.284772480488004E-01 ,    -0.343674792693187E-04 , 
  29.23000 ,     0.888702647828108E-02 ,    -0.237003110684886E-02 ,     0.873951174214072E-03 ,    -0.339402160723688E-01 ,     0.337640106897571E-01 ,    -0.724662944131363E-03 , 
  29.24000 ,     0.113080992771793E-01 ,     0.181837484526460E-02 ,     0.146523117435871E-02 ,    -0.317978111406050E-01 ,     0.382516031053538E-01 ,    -0.800111697529886E-03 , 
  29.25000 ,     0.135132767340831E-01 ,     0.415270629005971E-02 ,     0.129899720526609E-02 ,    -0.272590124014530E-01 ,     0.407568079773194E-01 ,    -0.136108147573126E-03 , 
  29.26000 ,     0.149096571267484E-01 ,     0.456806388035497E-02 ,     0.133445291067729E-03 ,    -0.204271957345513E-01 ,     0.404661733029810E-01 ,     0.122026131496204E-02 , 
  29.27000 ,     0.149620269804932E-01 ,     0.334606970256649E-02 ,    -0.207122899686009E-02 ,    -0.119001859975141E-01 ,     0.371320199164161E-01 ,     0.306499858725165E-02 , 
  29.28000 ,     0.133241979475335E-01 ,     0.103357562516726E-02 ,    -0.512301933570206E-02 ,    -0.269955900628694E-02 ,     0.311387769811945E-01 ,     0.508515455332994E-02 , 
  29.29000 ,     0.993319853595362E-02 ,    -0.167961619778427E-02 ,    -0.861725637010167E-02 ,     0.589261393959824E-02 ,     0.234246038374628E-01 ,     0.692784414003547E-02 , 
  29.30000 ,     0.504379215545732E-02 ,    -0.409849503181749E-02 ,    -0.120022367325863E-01 ,     0.125575120248856E-01 ,     0.152775470303818E-01 ,     0.827414489340691E-02 , 
  29.31000 ,    -0.805317011811003E-03 ,    -0.564969362704463E-02 ,    -0.146786524939984E-01 ,     0.161796558174185E-01 ,     0.805484230444436E-02 ,     0.890158625120335E-02 , 
  29.32000 ,    -0.688636642649685E-02 ,    -0.597540475320670E-02 ,    -0.161126849229832E-01 ,     0.160563977159502E-01 ,     0.289143925040154E-02 ,     0.872257123986257E-02 , 
  29.33000 ,    -0.124172381806574E-01 ,    -0.498045918416667E-02 ,    -0.159395500099526E-01 ,     0.120366135186895E-01 ,     0.465370675305293E-03 ,     0.779240188697163E-02 , 
  29.34000 ,    -0.167058121424861E-01 ,    -0.282867445930632E-02 ,    -0.140362242695068E-01 ,     0.456296136380566E-02 ,     0.873050426075603E-03 ,     0.628794046506018E-02 , 
  29.35000 ,    -0.192720964974811E-01 ,     0.105701659365697E-03 ,    -0.105485591258448E-01 ,    -0.538881442555744E-02 ,     0.364066730623485E-02 ,     0.446449754962056E-02 , 
  29.36000 ,    -0.199220727213534E-01 ,     0.331810264775131E-02 ,    -0.586754279013083E-02 ,    -0.164604489620836E-01 ,     0.786517723387618E-02 ,     0.260275315836122E-02 , 
  29.37000 ,    -0.187590197960270E-01 ,     0.626785950612258E-02 ,    -0.559979411521697E-03 ,    -0.271223398198425E-01 ,     0.124478961833217E-01 ,     0.958512077819958E-03 , 
  29.38000 ,    -0.161330062693249E-01 ,     0.846878812649170E-02 ,     0.473194565441863E-02 ,    -0.359063814301345E-01 ,     0.163626373344386E-01 ,    -0.274149696793385E-03 , 
  29.39000 ,    -0.125436287383922E-01 ,     0.956149527996203E-02 ,     0.940178816918427E-02 ,    -0.416197365839762E-01 ,     0.188936033088700E-01 ,    -0.980464699201140E-03 , 
