 Q (1/Ang),Yb-Yb,Yb-Ti,Yb-Sn,Yb-O ,Ti-Ti,Ti-Sn,Ti-O ,Sn-Sn,Sn-O ,O-O  
  16.02000 ,     0.315468923613392E+00 ,    -0.295247359674662E+00 ,    -0.227950172827838E+00 ,     0.224531722506439E+00 ,     0.638409938836537E+00 ,     0.225005561557290E+00 ,    -0.536110172617864E+00 ,     0.278135030995329E+00 ,    -0.133401193934309E+00 ,     0.914582063069421E-01 , 
  16.03000 ,     0.140299806128066E+00 ,    -0.469264276326093E+00 ,    -0.313878308219306E+00 ,     0.232176578416793E+00 ,     0.287158060722574E+00 ,    -0.373778862036757E-01 ,    -0.459455399709677E+00 ,     0.547257513327151E-01 ,    -0.692864262929719E-01 ,     0.554250195230383E-01 , 
  16.04000 ,    -0.444582551061403E-01 ,    -0.598763667230080E+00 ,    -0.372381008734702E+00 ,     0.223407455399537E+00 ,    -0.108081864083216E+00 ,    -0.321478779015690E+00 ,    -0.390478469118303E+00 ,    -0.192179390573821E+00 ,    -0.224126863912843E-01 ,     0.165355882543042E-01 , 
  16.05000 ,    -0.222477823170945E+00 ,    -0.671449162309944E+00 ,    -0.396190541985382E+00 ,     0.202643298649816E+00 ,    -0.507484890480642E+00 ,    -0.593516655543629E+00 ,    -0.331999574570399E+00 ,    -0.433359823803870E+00 ,     0.653474684636422E-02 ,    -0.216329354447919E-01 , 
  16.06000 ,    -0.374179398586069E+00 ,    -0.680233097947614E+00 ,    -0.379872173012232E+00 ,     0.176151111009397E+00 ,    -0.862058265733730E+00 ,    -0.814313593214872E+00 ,    -0.283020236794890E+00 ,    -0.633973726188890E+00 ,     0.210446601910053E-01 ,    -0.559377381621243E-01 , 
  16.07000 ,    -0.479977068320432E+00 ,    -0.624632569918715E+00 ,    -0.321520343933236E+00 ,     0.150870757626364E+00 ,    -0.112209107712351E+01 ,    -0.946951353680239E+00 ,    -0.239831811876510E+00 ,    -0.760318852351208E+00 ,     0.273516502285124E-01 ,    -0.840040957482143E-01 , 
  16.08000 ,    -0.524161302794605E+00 ,    -0.511683863158068E+00 ,    -0.224363248403631E+00 ,     0.133118600771207E+00 ,    -0.124702227202010E+01 ,    -0.964972542879750E+00 ,    -0.197654399819470E+00 ,    -0.787240064743287E+00 ,     0.325173508878188E-01 ,    -0.104423654192283E+00 , 
  16.09000 ,    -0.498548378023856E+00 ,    -0.356016490147133E+00 ,    -0.977263269561954E-01 ,     0.127419158476113E+00 ,    -0.121455667971352E+01 ,    -0.859215361679575E+00 ,    -0.152366216552936E+00 ,    -0.704472296924259E+00 ,     0.424980993433766E-01 ,    -0.116802219872472E+00 , 
  16.10000 ,    -0.405004123107642E+00 ,    -0.178802568441832E+00 ,     0.431172120604845E-01 ,     0.135685365890093E+00 ,    -0.102687299672075E+01 ,    -0.641564374502737E+00 ,    -0.101893725127826E+00 ,    -0.520347071152873E+00 ,     0.606500395516135E-01 ,    -0.121664504443747E+00 , 
  16.11000 ,    -0.256143522529033E+00 ,    -0.547702731289271E-02 ,     0.178458039832582E+00 ,     0.156895409446214E+00 ,    -0.712291506556510E+00 ,    -0.344510741969933E+00 ,    -0.469421507732125E-01 ,    -0.261810171466912E+00 ,     0.869948733759393E-01 ,    -0.120242419530511E+00 , 
  16.12000 ,    -0.738797385964188E-01 ,     0.137621878269257E+00 ,     0.286953441696630E+00 ,     0.187313631453388E+00 ,    -0.321698306576864E+00 ,    -0.163143806622003E-01 ,     0.907654260175172E-02 ,     0.295126021155170E-01 ,     0.118374100434727E+00 ,    -0.114187214682640E+00 , 
  16.13000 ,     0.114034737670255E+00 ,     0.227269633046152E+00 ,     0.349308135470488E+00 ,     0.221196262697568E+00 ,     0.798449448527859E-01 ,     0.287453631173543E+00 ,     0.608606224421206E-01 ,     0.304581858201817E+00 ,     0.149404890550526E+00 ,    -0.105252960919894E+00 , 
  16.14000 ,     0.278872199544684E+00 ,     0.247384274356183E+00 ,     0.352142865166211E+00 ,     0.251831972552119E+00 ,     0.424795198713537E+00 ,     0.514363309021912E+00 ,     0.102547285922484E+00 ,     0.516149141454283E+00 ,     0.173967183887722E+00 ,    -0.949995410326410E-01 , 
  16.15000 ,     0.396252794336384E+00 ,     0.192309379027543E+00 ,     0.291223177235824E+00 ,     0.272710482864335E+00 ,     0.655832307364598E+00 ,     0.625438109545052E+00 ,     0.129208646176864E+00 ,     0.628020337884059E+00 ,     0.186840115407779E+00 ,    -0.845580649278389E-01 , 
  16.16000 ,     0.450835255684534E+00 ,     0.686360184474810E-01 ,     0.173268825794714E+00 ,     0.278599878605081E+00 ,     0.736978746660164E+00 ,     0.603144732780883E+00 ,     0.138146057835045E+00 ,     0.622419957467091E+00 ,     0.185088672633715E+00 ,    -0.744915393136873E-01 , 
  16.17000 ,     0.439376240878951E+00 ,    -0.104946107045069E+00 ,     0.158003012613309E-01 ,     0.266345038330560E+00 ,     0.660798990653908E+00 ,     0.455311615643071E+00 ,     0.129676868441136E+00 ,     0.503851808062384E+00 ,     0.168877921348401E+00 ,    -0.647699170626579E-01 , 
  16.18000 ,     0.371473724494158E+00 ,    -0.299938789052867E+00 ,    -0.155139485025468E+00 ,     0.235266599717879E+00 ,     0.450113791168893E+00 ,     0.214054493975047E+00 ,     0.107238615134949E+00 ,     0.298565291239744E+00 ,     0.141539765995104E+00 ,    -0.548626374668852E-01 , 
  16.19000 ,     0.267781134635286E+00 ,    -0.482226895751847E+00 ,    -0.309102783683634E+00 ,     0.187125838968525E+00 ,     0.153784929451694E+00 ,    -0.701705400052750E-01 ,     0.768001792395268E-01 ,     0.496562361883532E-01 ,     0.108898215560937E+00 ,    -0.439348501733360E-01 , 
  16.20000 ,     0.156005284182022E+00 ,    -0.617535046611676E+00 ,    -0.416493813369307E+00 ,     0.125706427905857E+00 ,    -0.162646032463146E+00 ,    -0.338236987893406E+00 ,     0.457273711800207E-01 ,    -0.191244766367830E+00 ,     0.780298489941804E-01 ,    -0.311172979582263E-01 , 
  16.21000 ,     0.654678522708989E-01 ,    -0.677217726652008E+00 ,    -0.453979445697647E+00 ,     0.561312103095430E-01 ,    -0.429612107566020E+00 ,    -0.533801260839124E+00 ,     0.213657819203215E-01 ,    -0.374018530805139E+00 ,     0.557576614792162E-01 ,    -0.158061941054604E-01 , 
  16.22000 ,     0.213150848040983E-01 ,    -0.643328002506957E+00 ,    -0.408982815427614E+00 ,    -0.159318565506689E-01 ,    -0.586935921690328E+00 ,    -0.614221585306270E+00 ,     0.965272591879253E-02 ,    -0.459793118857502E+00 ,     0.472233521490705E-01 ,     0.205953149089357E-02 , 
  16.23000 ,     0.395369777897464E-01 ,    -0.511995719646227E+00 ,    -0.282330703141355E+00 ,    -0.850205574430101E-01 ,    -0.595328180225583E+00 ,    -0.558740140160684E+00 ,     0.140460394478647E-01 ,    -0.428395269816407E+00 ,     0.548488181314753E-01 ,     0.217984426834500E-01 , 
  16.24000 ,     0.123789307070861E+00 ,    -0.294433478909495E+00 ,    -0.884719408098262E-01 ,    -0.146464715288542E+00 ,    -0.443709172861625E+00 ,    -0.372307320364001E+00 ,     0.349712388668941E-01 ,    -0.282033779010182E+00 ,     0.778948791982242E-01 ,     0.419128792957732E-01 , 
  16.25000 ,     0.264636926506591E+00 ,    -0.153261962440280E-01 ,     0.146834438643972E+00 ,    -0.196741139981535E+00 ,    -0.150975850577812E+00 ,    -0.843442775453835E-01 ,     0.698646468714828E-01 ,    -0.445310862120201E-01 ,     0.112681979151611E+00 ,     0.601746313865118E-01 , 
  16.26000 ,     0.441337029347639E+00 ,     0.291138690860273E+00 ,     0.390947644429842E+00 ,    -0.233591994115749E+00 ,     0.238009457935619E+00 ,     0.257208751039735E+00 ,     0.113759956881291E+00 ,     0.243648352326093E+00 ,     0.153389372766919E+00 ,     0.738797409139026E-01 , 
  16.27000 ,     0.625764829991422E+00 ,     0.586881451556087E+00 ,     0.610039415261000E+00 ,    -0.255954527289021E+00 ,     0.661259027012344E+00 ,     0.595253430458037E+00 ,     0.160259499957948E+00 ,     0.533463082919191E+00 ,     0.193230451006920E+00 ,     0.802528608651619E-01 , 
  16.28000 ,     0.787661343258848E+00 ,     0.836137085182385E+00 ,     0.774940279775442E+00 ,    -0.263782858127723E+00 ,     0.105143450824734E+01 ,     0.874338579417989E+00 ,     0.202670974007573E+00 ,     0.776737239535212E+00 ,     0.225737402312040E+00 ,     0.769508655902035E-01 , 
  16.29000 ,     0.900141003816384E+00 ,     0.101109854638445E+01 ,     0.865993765868381E+00 ,    -0.257848653280921E+00 ,     0.134814120846838E+01 ,     0.105071557493788E+01 ,     0.235084376893728E+00 ,     0.935038442239596E+00 ,     0.245888714407558E+00 ,     0.625887563184443E-01 , 
  16.30000 ,     0.944381861422248E+00 ,     0.109595376497586E+01 ,     0.875985539426725E+00 ,    -0.239588238353348E+00 ,     0.150832456608759E+01 ,     0.109968828750282E+01 ,     0.253207154328548E+00 ,     0.986240000768994E+00 ,     0.250872342825209E+00 ,     0.371941759854133E-01 , 
  16.31000 ,     0.912628717713757E+00 ,     0.108860463776290E+01 ,     0.810621646382878E+00 ,    -0.211026491696786E+00 ,     0.151285000730587E+01 ,     0.101894136553976E+01 ,     0.254851540497460E+00 ,     0.927570806830901E+00 ,     0.240376432950241E+00 ,     0.249499145396512E-02 , 
  16.32000 ,     0.809017586939361E+00 ,     0.999830455535184E+00 ,     0.686544982269979E+00 ,    -0.174764754822776E+00 ,     0.136821991657331E+01 ,     0.827419101427988E+00 ,     0.240054043134031E+00 ,     0.774741259129382E+00 ,     0.216411206004810E+00 ,    -0.380397462012158E-01 , 
  16.33000 ,     0.648191105919864E+00 ,     0.850176032194158E+00 ,     0.527389524703794E+00 ,    -0.133983978283679E+00 ,     0.110342561484306E+01 ,     0.560263422256012E+00 ,     0.210880652715016E+00 ,     0.557570218922200E+00 ,     0.182762402529547E+00 ,    -0.794518674331530E-01 , 
  16.34000 ,     0.452117354756937E+00 ,     0.665296116160286E+00 ,     0.358766667970713E+00 ,    -0.923961318424906E-01 ,     0.762916974839867E+00 ,     0.261099843912854E+00 ,     0.171016458011335E+00 ,     0.313242480974637E+00 ,     0.144237287735984E+00 ,    -0.115838713386049E+00 , 
  16.35000 ,     0.245855853136280E+00 ,     0.470776750734102E+00 ,     0.203272237966694E+00 ,    -0.540821969019771E-01 ,     0.397390164744083E+00 ,    -0.265768087611659E-01 ,     0.125248642791153E+00 ,     0.787509476195097E-01 ,     0.105878605127352E+00 ,    -0.141136587925922E+00 , 
  16.36000 ,     0.531698818640427E-01 ,     0.287520788588619E+00 ,     0.765565957686739E-01 ,    -0.231829822002376E-01 ,     0.544060344678017E-01 ,    -0.267103862748294E+00 ,     0.789316706627739E-01 ,    -0.115856993831223E+00 ,     0.722927438433837E-01 ,    -0.150039066396980E+00 , 
  16.37000 ,    -0.107158905522504E+00 ,     0.128617256212578E+00 ,    -0.147722951586273E-01 ,    -0.345244462491835E-02 ,    -0.229284884285219E+00 ,    -0.437958516736352E+00 ,     0.374855463806404E-01 ,    -0.252099712635213E+00 ,     0.471794517000919E-01 ,    -0.138909111168914E+00 , 
  16.38000 ,    -0.223677223161100E+00 ,    -0.174737948759897E-02 ,    -0.730773762436789E-01 ,     0.226941567219839E-02 ,    -0.432361436848962E+00 ,    -0.531821114314276E+00 ,     0.593893962613995E-02 ,    -0.324781928277994E+00 ,     0.330817614890503E-01 ,    -0.106528699896547E+00 , 
  16.39000 ,    -0.292968156025934E+00 ,    -0.107251324094934E+00 ,    -0.107613370134419E+00 ,    -0.743123361029910E-02 ,    -0.549920816856161E+00 ,    -0.555314536114515E+00 ,    -0.114962693015484E-01 ,    -0.340744494667457E+00 ,     0.313169022668556E-01 ,    -0.545416146283614E-01 , 
  16.40000 ,    -0.318791278789329E+00 ,    -0.196666704790431E+00 ,    -0.131046229235171E+00 ,    -0.321579171257425E-01 ,    -0.591098444424679E+00 ,    -0.525072093569860E+00 ,    -0.118349328596714E-01 ,    -0.315235981880350E+00 ,     0.420170484042083E-01 ,     0.125152992230538E-01 , 
  16.41000 ,    -0.310046863888689E+00 ,    -0.280126535844915E+00 ,    -0.155472234697455E+00 ,    -0.695519154990584E-01 ,    -0.574284344716381E+00 ,    -0.462316713970767E+00 ,     0.629135349731821E-02 ,    -0.266982639936935E+00 ,     0.642088150805133E-01 ,     0.876345931742949E-01 , 
  16.42000 ,    -0.278159785179227E+00 ,    -0.365392052946039E+00 ,    -0.188918030852658E+00 ,    -0.115440722266483E+00 ,    -0.521326623698987E+00 ,    -0.387355827036447E+00 ,     0.423030416049185E-01 ,    -0.213237432239132E+00 ,     0.958880885226105E-01 ,     0.162181044587840E+00 , 
  16.43000 ,    -0.234528537614642E+00 ,    -0.455049590512054E+00 ,    -0.233154119757404E+00 ,    -0.164298964057787E+00 ,    -0.452182206022755E+00 ,    -0.315278358437175E+00 ,     0.934730047869897E-01 ,    -0.165982221291404E+00 ,     0.134089231969098E+00 ,     0.227046097947491E+00 , 
  16.44000 ,    -0.188582322308022E+00 ,    -0.545317707903085E+00 ,    -0.283314942707603E+00 ,    -0.209969544000620E+00 ,    -0.381199856237832E+00 ,    -0.253731685844354E+00 ,     0.154948745048141E+00 ,    -0.130082377468564E+00 ,     0.174987814398113E+00 ,     0.273944048555840E+00 , 
  16.45000 ,    -0.146771185679263E+00 ,    -0.626741177625769E+00 ,    -0.329370317102531E+00 ,    -0.246534780295088E+00 ,    -0.315690614360329E+00 ,    -0.203071084372018E+00 ,     0.220075698029346E+00 ,    -0.103652858399815E+00 ,     0.214097747622445E+00 ,     0.296645655136853E+00 , 
  16.46000 ,    -0.112542101197388E+00 ,    -0.686583294426728E+00 ,    -0.359041544766978E+00 ,    -0.269189283631886E+00 ,    -0.256800000187287E+00 ,    -0.158560973638338E+00 ,     0.281057608605459E+00 ,    -0.803257477581630E-01 ,     0.246617139654778E+00 ,     0.291945104216595E+00 , 
  16.47000 ,    -0.870976227382663E-01 ,    -0.712309925042861E+00 ,    -0.361406442803177E+00 ,    -0.274957766271941E+00 ,    -0.202105795605567E+00 ,    -0.113813771370193E+00 ,     0.329920616991884E+00 ,    -0.526483788499348E-01 ,     0.267941576186385E+00 ,     0.260192952374883E+00 , 
  16.48000 ,    -0.705547851986187E-01 ,    -0.695284914464620E+00 ,    -0.330271652756261E+00 ,    -0.263124976574996E+00 ,    -0.148964432067265E+00 ,    -0.643901315164574E-01 ,     0.359667798602836E+00 ,    -0.155938659053032E-01 ,     0.274307950317474E+00 ,     0.205295717823895E+00 , 
  16.49000 ,    -0.630589810995821E-01 ,    -0.633730806284554E+00 ,    -0.266445483546072E+00 ,    -0.235297291503598E+00 ,    -0.975040928443791E-01 ,    -0.105051220690100E-01 ,     0.365441457534010E+00 ,     0.308176404372491E-01 ,     0.263472750462350E+00 ,     0.134170827624495E+00 , 
  16.50000 ,    -0.654684376273119E-01 ,    -0.534167421473601E+00 ,    -0.178306312899117E+00 ,    -0.195085514522008E+00 ,    -0.523285744216233E-01 ,     0.419300269560946E-01 ,     0.345472515565328E+00 ,     0.805229079911090E-01 ,     0.235285033606210E+00 ,     0.557380495273693E-01 , 
  16.51000 ,    -0.793863369013710E-01 ,    -0.410888234349421E+00 ,    -0.804682763483496E-01 ,    -0.147471348589031E+00 ,    -0.223966030925533E-01 ,     0.822325009549091E-01 ,     0.301604984432512E+00 ,     0.122339116016326E+00 ,     0.192002518475420E+00 ,    -0.203915843457772E-01 , 
  16.52000 ,    -0.106532326948593E+00 ,    -0.283491714007848E+00 ,     0.919774675384111E-02 ,    -0.979802707670989E-01 ,    -0.190662672851423E-01 ,     0.976103058543645E-01 ,     0.239243240819853E+00 ,     0.142596483771918E+00 ,     0.138227921373887E+00 ,    -0.853159954284340E-01 , 
  16.53000 ,    -0.147654714910824E+00 ,    -0.172947271158418E+00 ,     0.735305688229399E-01 ,    -0.518182542964793E-01 ,    -0.528077888112021E-01 ,     0.768732837988692E-01 ,     0.166672316882500E+00 ,     0.128825807834608E+00 ,     0.804096218276961E-01 ,    -0.132103237580687E+00 , 
  16.54000 ,    -0.201334238683052E+00 ,    -0.970367106151476E-01 ,     0.100126163658824E+00 ,    -0.131316941266851E-01 ,    -0.129462641518987E+00 ,     0.142225924271349E-01 ,     0.938266421750657E-01 ,     0.735694209220735E-01 ,     0.259428238404917E-01 ,    -0.156711199545241E+00 , 
  16.55000 ,    -0.263082238285590E+00 ,    -0.661880335426755E-01 ,     0.845191567802224E-01 ,     0.154810501451520E-01 ,    -0.247074141904958E+00 ,    -0.878892332565709E-01 ,     0.307031288170264E-01 ,    -0.226635994722583E-01 ,    -0.179967052526973E-01 ,    -0.158424998896547E+00 , 
  16.56000 ,    -0.325078281964928E+00 ,    -0.806664684677964E-01 ,     0.317293768083453E-01 ,     0.331347024422111E-01 ,    -0.394203318936573E+00 ,    -0.217626552636754E+00 ,    -0.142983495428900E-01 ,    -0.150088271026989E+00 ,    -0.456786865814789E-01 ,    -0.139757148222027E+00 , 
  16.57000 ,    -0.376740651487978E+00 ,    -0.129816432157675E+00 ,    -0.442388109550699E-01 ,     0.404964825294650E-01 ,    -0.550306439927164E+00 ,    -0.354765433207364E+00 ,    -0.357926784501672E-01 ,    -0.290394280098537E+00 ,    -0.538622571377867E-01 ,    -0.105849620696823E+00 , 
  16.58000 ,    -0.406116423269857E+00 ,    -0.193615897057645E+00 ,    -0.122902251408272E+00 ,     0.393647564434936E-01 ,    -0.688272196423898E+00 ,    -0.473719056791072E+00 ,    -0.323060419277072E-01 ,    -0.419496962834462E+00 ,    -0.424347750651102E-01 ,    -0.635015126021194E-01 , 
  16.59000 ,    -0.401867927394503E+00 ,    -0.246306021785231E+00 ,    -0.181318560278282E+00 ,     0.321018457657032E-01 ,    -0.778712967751561E+00 ,    -0.548027142356065E+00 ,    -0.646875797137811E-02 ,    -0.511771124065493E+00 ,    -0.144940054219490E-01 ,    -0.200055281275690E-01 , 
  16.60000 ,    -0.355470758662592E+00 ,    -0.261403823877307E+00 ,    -0.198785903408833E+00 ,     0.210584025508437E-01 ,    -0.795193573043722E+00 ,    -0.555403420473913E+00 ,     0.355386806955272E-01 ,    -0.544911185874115E+00 ,     0.241674014696767E-01 ,     0.179994698727611E-01 , 
  16.61000 ,    -0.263164300302909E+00 ,    -0.217094765546298E+00 ,    -0.161230771905481E+00 ,     0.811757172053966E-02 ,    -0.719354706375215E+00 ,    -0.482300911620747E+00 ,     0.851773706147581E-01 ,    -0.504415575372257E+00 ,     0.660908269043738E-01 ,     0.454674543710234E-01 , 
  16.62000 ,    -0.127226344324559E+00 ,    -0.100904249996026E+00 ,    -0.643516019927383E-01 ,    -0.555057021203061E-02 ,    -0.544893158992782E+00 ,    -0.327050056255150E+00 ,     0.133139634716254E+00 ,    -0.386768777921333E+00 ,     0.103497945012321E+00 ,     0.595328336711408E-01 , 
  16.63000 ,     0.437288210667274E-01 ,     0.873159530218409E-01 ,     0.851496111411712E-01 ,    -0.194905508130925E-01 ,    -0.279588906028747E+00 ,    -0.100921345001172E+00 ,     0.171016513719045E+00 ,    -0.200668091571232E+00 ,     0.129686694307641E+00 ,     0.596768591002782E-01 , 
  16.64000 ,     0.235534701501547E+00 ,     0.334708223745239E+00 ,     0.270507190569139E+00 ,    -0.337473166001927E-01 ,     0.550376484876644E-01 ,     0.173109993743617E+00 ,     0.192712345671841E+00 ,     0.339524860640177E-01 ,     0.140195668088317E+00 ,     0.474847219268558E-01 , 
  16.65000 ,     0.430228099430670E+00 ,     0.617185782341408E+00 ,     0.467801930136100E+00 ,    -0.485173467227948E-01 ,     0.426388132323572E+00 ,     0.463661562843036E+00 ,     0.195336920009569E+00 ,     0.288904194831045E+00 ,     0.133504363258267E+00 ,     0.260791925204516E-01 , 
  16.66000 ,     0.608473795490061E+00 ,     0.903314085945132E+00 ,     0.650229447600698E+00 ,    -0.637772212738572E-01 ,     0.795280329163239E+00 ,     0.735676428472154E+00 ,     0.179424919656341E+00 ,     0.532147043078975E+00 ,     0.111137595048912E+00 ,    -0.631073553885428E-03 , 
